id,uid,app_name,time_unix,duration_sec,start_datetime,hour_of_day,day_of_week,is_weekend,end_time_unix,gap_to_next_app_sec,is_new_session
579368,B04,com.apple.mobilesafari,1292430851,2,2010-12-15 16:34:11,16,2,0,1292430853,0,0
579369,B04,SpringBoard,1292430853,10,2010-12-15 16:34:13,16,2,0,1292430863,0,0
579370,B04,com.weather.TWC,1292430863,41,2010-12-15 16:34:23,16,2,0,1292430904,0,0
579371,B04,SpringBoard,1292430904,5,2010-12-15 16:35:04,16,2,0,1292430909,0,0
579372,B04,com.livingsocial.deals,1292430909,69,2010-12-15 16:35:09,16,2,0,1292430978,0,0
579373,B04,SpringBoard,1292430978,15,2010-12-15 16:36:18,16,2,0,1292430993,0,0
579374,B04,com.yelp.yelpiphone,1292430993,32,2010-12-15 16:36:33,16,2,0,1292431025,0,0
579375,B04,SpringBoard,1292431025,4,2010-12-15 16:37:05,16,2,0,1292431029,0,0
579376,B04,com.apple.mobilesafari,1292431029,6,2010-12-15 16:37:09,16,2,0,1292431035,0,0
579377,B04,SpringBoard,1292431035,4,2010-12-15 16:37:15,16,2,0,1292431039,0,0
579378,B04,com.apple.mobilemail,1292431039,69,2010-12-15 16:37:19,16,2,0,1292431108,0,0
579379,B04,com.apple.mobilesafari,1292431108,6,2010-12-15 16:38:28,16,2,0,1292431114,0,0
579380,B04,com.apple.AppStore,1292431114,13,2010-12-15 16:38:34,16,2,0,1292431127,0,0
579381,B04,SpringBoard,1292431127,29,2010-12-15 16:38:47,16,2,0,1292431156,698,0
579382,B04,com.apple.MobileSMS,1292431854,19,2010-12-15 16:50:54,16,2,0,1292431873,192,1
579383,B04,com.apple.MobileSMS,1292432065,19,2010-12-15 16:54:25,16,2,0,1292432084,0,1
579384,B04,SpringBoard,1292432084,5,2010-12-15 16:54:44,16,2,0,1292432089,0,0
579385,B04,com.newtoyinc.WordsWithFriendsFree,1292432089,6,2010-12-15 16:54:49,16,2,0,1292432095,625,0
579386,B04,SpringBoard,1292432720,7,2010-12-15 17:05:20,17,2,0,1292432727,690,1
579387,B04,com.newtoyinc.WordsWithFriendsFree,1292433417,22,2010-12-15 17:16:57,17,2,0,1292433439,0,1
579388,B04,SpringBoard,1292433439,22,2010-12-15 17:17:19,17,2,0,1292433461,0,0
579389,B04,com.apple.mobilephone,1292433461,12,2010-12-15 17:17:41,17,2,0,1292433473,446,0
579390,B04,com.apple.MobileSMS,1292433919,8,2010-12-15 17:25:19,17,2,0,1292433927,0,1
579391,B04,SpringBoard,1292433927,2,2010-12-15 17:25:27,17,2,0,1292433929,0,0
579392,B04,com.newtoyinc.WordsWithFriendsFree,1292433929,254,2010-12-15 17:25:29,17,2,0,1292434183,181,0
579393,B04,com.voxilate.ptt,1292434364,7,2010-12-15 17:32:44,17,2,0,1292434371,1565,1
579394,B04,SpringBoard,1292435936,4,2010-12-15 17:58:56,17,2,0,1292435940,0,1
579395,B04,com.voxilate.ptt,1292435940,4,2010-12-15 17:59:00,17,2,0,1292435944,0,0
579396,B04,SpringBoard,1292435944,2,2010-12-15 17:59:04,17,2,0,1292435946,0,0
579397,B04,com.newtoyinc.WordsWithFriendsFree,1292435946,497,2010-12-15 17:59:06,17,2,0,1292436443,2019,0
579398,B04,com.apple.MobileSMS,1292438462,19,2010-12-15 18:41:02,18,2,0,1292438481,91,1
579399,B04,com.apple.mobilephone,1292438572,280,2010-12-15 18:42:52,18,2,0,1292438852,20,1
579400,B04,SpringBoard,1292438872,5,2010-12-15 18:47:52,18,2,0,1292438877,0,0
579401,B04,com.newtoyinc.WordsWithFriendsFree,1292438877,35,2010-12-15 18:47:57,18,2,0,1292438912,0,0
579402,B04,SpringBoard,1292438912,16,2010-12-15 18:48:32,18,2,0,1292438928,1985,0
579403,B04,com.apple.MobileSMS,1292440913,63,2010-12-15 19:21:53,19,2,0,1292440976,0,1
579404,B04,SpringBoard,1292440976,5,2010-12-15 19:22:56,19,2,0,1292440981,377,0
579405,B04,com.newtoyinc.WordsWithFriendsFree,1292441358,4,2010-12-15 19:29:18,19,2,0,1292441362,2112,1
579406,B04,SpringBoard,1292443474,3,2010-12-15 20:04:34,20,2,0,1292443477,0,1
579407,B04,com.apple.MobileSMS,1292443477,40,2010-12-15 20:04:37,20,2,0,1292443517,47,0
579408,B04,SpringBoard,1292443564,4,2010-12-15 20:06:04,20,2,0,1292443568,208,0
579409,B04,SpringBoard,1292443776,6,2010-12-15 20:09:36,20,2,0,1292443782,0,1
579410,B04,com.newtoyinc.WordsWithFriendsFree,1292443782,21,2010-12-15 20:09:42,20,2,0,1292443803,0,0
579411,B04,SpringBoard,1292443803,4,2010-12-15 20:10:03,20,2,0,1292443807,0,0
579412,B04,com.apple.MobileSMS,1292443807,57,2010-12-15 20:10:07,20,2,0,1292443864,0,0
579413,B04,SpringBoard,1292443864,8,2010-12-15 20:11:04,20,2,0,1292443872,0,0
579414,B04,com.voxilate.ptt,1292443872,32,2010-12-15 20:11:12,20,2,0,1292443904,0,0
579415,B04,com.newtoyinc.WordsWithFriendsFree,1292443904,54,2010-12-15 20:11:44,20,2,0,1292443958,0,0
579416,B04,SpringBoard,1292443958,3,2010-12-15 20:12:38,20,2,0,1292443961,0,0
579417,B04,com.newtoyinc.WordsWithFriendsFree,1292443961,63,2010-12-15 20:12:41,20,2,0,1292444024,0,0
579418,B04,SpringBoard,1292444024,49,2010-12-15 20:13:44,20,2,0,1292444073,0,0
579419,B04,com.newtoyinc.WordsWithFriendsFree,1292444073,27,2010-12-15 20:14:33,20,2,0,1292444100,180,0
579420,B04,SpringBoard,1292444280,2,2010-12-15 20:18:00,20,2,0,1292444282,227,1
579421,B04,SpringBoard,1292444509,4,2010-12-15 20:21:49,20,2,0,1292444513,0,1
579422,B04,com.apple.mobileslideshow-Camera,1292444513,266,2010-12-15 20:21:53,20,2,0,1292444779,0,0
579423,B04,SpringBoard,1292444779,555,2010-12-15 20:26:19,20,2,0,1292445334,0,0
579424,B04,com.newtoyinc.WordsWithFriendsFree,1292445334,214,2010-12-15 20:35:34,20,2,0,1292445548,0,0
579425,B04,SpringBoard,1292445548,517,2010-12-15 20:39:08,20,2,0,1292446065,1168,0
579426,B04,com.apple.MobileSMS,1292447233,7,2010-12-15 21:07:13,21,2,0,1292447240,0,1
579427,B04,com.apple.mobilephone,1292447240,4,2010-12-15 21:07:20,21,2,0,1292447244,0,0
579428,B04,com.apple.MobileSMS,1292447244,2,2010-12-15 21:07:24,21,2,0,1292447246,0,0
579429,B04,SpringBoard,1292447246,1,2010-12-15 21:07:26,21,2,0,1292447247,0,0
579430,B04,com.apple.mobilephone,1292447247,40,2010-12-15 21:07:27,21,2,0,1292447287,1521,0
579431,B04,com.apple.mobilephone,1292448808,1,2010-12-15 21:33:28,21,2,0,1292448809,0,1
579432,B04,SpringBoard,1292448809,2,2010-12-15 21:33:29,21,2,0,1292448811,0,0
579433,B04,com.newtoyinc.WordsWithFriendsFree,1292448811,42,2010-12-15 21:33:31,21,2,0,1292448853,101,0
579434,B04,SpringBoard,1292448954,23,2010-12-15 21:35:54,21,2,0,1292448977,16,1
579435,B04,com.apple.MobileSMS,1292448993,14,2010-12-15 21:36:33,21,2,0,1292449007,8,0
579436,B04,com.apple.MobileSMS,1292449015,17,2010-12-15 21:36:55,21,2,0,1292449032,31,0
579437,B04,SpringBoard,1292449063,1,2010-12-15 21:37:43,21,2,0,1292449064,2870,0
579438,B04,SpringBoard,1292451934,2,2010-12-15 22:25:34,22,2,0,1292451936,1485,1
579439,B04,SpringBoard,1292453421,3,2010-12-15 22:50:21,22,2,0,1292453424,0,1
579440,B04,com.apple.mobilecal,1292453424,53,2010-12-15 22:50:24,22,2,0,1292453477,0,0
579441,B04,SpringBoard,1292453477,35,2010-12-15 22:51:17,22,2,0,1292453512,0,0
579442,B04,com.apple.MobileSMS,1292453512,2,2010-12-15 22:51:52,22,2,0,1292453514,0,0
579443,B04,SpringBoard,1292453514,1,2010-12-15 22:51:54,22,2,0,1292453515,74,0
579444,B04,SpringBoard,1292453589,2,2010-12-15 22:53:09,22,2,0,1292453591,180,1
579445,B04,SpringBoard,1292453771,15,2010-12-15 22:56:11,22,2,0,1292453786,723,1
579446,B04,com.apple.mobilephone,1292454509,2,2010-12-15 23:08:29,23,2,0,1292454511,0,1
579447,B04,SpringBoard,1292454511,3,2010-12-15 23:08:31,23,2,0,1292454514,0,0
579448,B04,com.apple.MobileSMS,1292454514,8,2010-12-15 23:08:34,23,2,0,1292454522,0,0
579449,B04,SpringBoard,1292454522,1,2010-12-15 23:08:42,23,2,0,1292454523,0,0
579450,B04,com.apple.mobilephone,1292454523,13,2010-12-15 23:08:43,23,2,0,1292454536,0,0
579451,B04,SpringBoard,1292454536,7,2010-12-15 23:08:56,23,2,0,1292454543,155,0
579452,B04,SpringBoard,1292454698,1,2010-12-15 23:11:38,23,2,0,1292454699,0,1
579453,B04,com.apple.MobileSMS,1292454699,11,2010-12-15 23:11:39,23,2,0,1292454710,0,0
579454,B04,SpringBoard,1292454710,1,2010-12-15 23:11:50,23,2,0,1292454711,0,0
579455,B04,com.apple.mobilephone,1292454711,54,2010-12-15 23:11:51,23,2,0,1292454765,0,0
579456,B04,com.apple.MobileSMS,1292454765,24,2010-12-15 23:12:45,23,2,0,1292454789,146,0
579457,B04,com.apple.MobileSMS,1292454935,32,2010-12-15 23:15:35,23,2,0,1292454967,0,1
579458,B04,SpringBoard,1292454967,15,2010-12-15 23:16:07,23,2,0,1292454982,20,0
579459,B04,com.apple.MobileSMS,1292455002,20,2010-12-15 23:16:42,23,2,0,1292455022,362,0
579460,B04,com.apple.MobileSMS,1292455384,40,2010-12-15 23:23:04,23,2,0,1292455424,0,1
579461,B04,SpringBoard,1292455424,2,2010-12-15 23:23:44,23,2,0,1292455426,0,0
579462,B04,com.apple.MobileSMS,1292455426,6,2010-12-15 23:23:46,23,2,0,1292455432,0,0
579463,B04,SpringBoard,1292455432,3,2010-12-15 23:23:52,23,2,0,1292455435,276,0
579464,B04,com.apple.MobileSMS,1292455711,8,2010-12-15 23:28:31,23,2,0,1292455719,39,1
579465,B04,com.apple.mobilephone,1292455758,2,2010-12-15 23:29:18,23,2,0,1292455760,0,0
579466,B04,SpringBoard,1292455760,1,2010-12-15 23:29:20,23,2,0,1292455761,0,0
579467,B04,com.apple.MobileSMS,1292455761,14,2010-12-15 23:29:21,23,2,0,1292455775,768,0
579468,B04,com.apple.MobileSMS,1292456543,13,2010-12-15 23:42:23,23,2,0,1292456556,0,1
579469,B04,SpringBoard,1292456556,1,2010-12-15 23:42:36,23,2,0,1292456557,74,0
579470,B04,SpringBoard,1292456631,15,2010-12-15 23:43:51,23,2,0,1292456646,340,1
579471,B04,SpringBoard,1292456986,2,2010-12-15 23:49:46,23,2,0,1292456988,0,1
579472,B04,com.apple.MobileSMS,1292456988,17,2010-12-15 23:49:48,23,2,0,1292457005,326,0
579473,B04,com.apple.MobileSMS,1292457331,17,2010-12-15 23:55:31,23,2,0,1292457348,0,1
579474,B04,SpringBoard,1292457348,16,2010-12-15 23:55:48,23,2,0,1292457364,70,0
579475,B04,com.apple.MobileSMS,1292457434,62,2010-12-15 23:57:14,23,2,0,1292457496,34,1
579476,B04,com.apple.MobileSMS,1292457530,14,2010-12-15 23:58:50,23,2,0,1292457544,0,0
579477,B04,SpringBoard,1292457544,1,2010-12-15 23:59:04,23,2,0,1292457545,0,0
579478,B04,com.apple.mobilesafari,1292457545,1,2010-12-15 23:59:05,23,2,0,1292457546,0,0
579479,B04,SpringBoard,1292457546,2,2010-12-15 23:59:06,23,2,0,1292457548,0,0
579480,B04,com.apple.mobilemail,1292457548,9,2010-12-15 23:59:08,23,2,0,1292457557,0,0
579481,B04,SpringBoard,1292457557,2,2010-12-15 23:59:17,23,2,0,1292457559,0,0
579482,B04,com.apple.MobileSMS,1292457559,20,2010-12-15 23:59:19,23,2,0,1292457579,26,0
579483,B04,com.apple.MobileSMS,1292457605,6,2010-12-16 00:00:05,0,3,0,1292457611,0,0
579484,B04,SpringBoard,1292457611,15,2010-12-16 00:00:11,0,3,0,1292457626,68,0
579485,B04,com.apple.MobileSMS,1292457694,49,2010-12-16 00:01:34,0,3,0,1292457743,98,1
579486,B04,com.newtoyinc.WordsWithFriendsFree,1292457841,49,2010-12-16 00:04:01,0,3,0,1292457890,0,1
579487,B04,SpringBoard,1292457890,1,2010-12-16 00:04:50,0,3,0,1292457891,0,0
579488,B04,com.newtoyinc.WordsWithFriendsFree,1292457891,3,2010-12-16 00:04:51,0,3,0,1292457894,0,0
579489,B04,com.apple.mobilephone,1292457894,13,2010-12-16 00:04:54,0,3,0,1292457907,0,0
579490,B04,com.newtoyinc.WordsWithFriendsFree,1292457907,2,2010-12-16 00:05:07,0,3,0,1292457909,0,0
579491,B04,SpringBoard,1292457909,2,2010-12-16 00:05:09,0,3,0,1292457911,0,0
579492,B04,com.newtoyinc.WordsWithFriendsFree,1292457911,20,2010-12-16 00:05:11,0,3,0,1292457931,0,0
579493,B04,SpringBoard,1292457931,5,2010-12-16 00:05:31,0,3,0,1292457936,0,0
579494,B04,com.apple.MobileSMS,1292457936,13,2010-12-16 00:05:36,0,3,0,1292457949,0,0
579495,B04,SpringBoard,1292457949,16,2010-12-16 00:05:49,0,3,0,1292457965,47,0
579496,B04,com.apple.MobileSMS,1292458012,14,2010-12-16 00:06:52,0,3,0,1292458026,0,0
579497,B04,SpringBoard,1292458026,15,2010-12-16 00:07:06,0,3,0,1292458041,119,0
579498,B04,com.apple.MobileSMS,1292458160,20,2010-12-16 00:09:20,0,3,0,1292458180,82,1
579499,B04,com.apple.MobileSMS,1292458262,40,2010-12-16 00:11:02,0,3,0,1292458302,0,1
579500,B04,SpringBoard,1292458302,9,2010-12-16 00:11:42,0,3,0,1292458311,109,0
579501,B04,SpringBoard,1292458420,15,2010-12-16 00:13:40,0,3,0,1292458435,68,1
579502,B04,com.apple.MobileSMS,1292458503,3,2010-12-16 00:15:03,0,3,0,1292458506,342,1
579503,B04,SpringBoard,1292458848,2,2010-12-16 00:20:48,0,3,0,1292458850,84,1
579504,B04,com.apple.MobileSMS,1292458934,4,2010-12-16 00:22:14,0,3,0,1292458938,0,1
579505,B04,SpringBoard,1292458938,15,2010-12-16 00:22:18,0,3,0,1292458953,83,0
579506,B04,SpringBoard,1292459036,3,2010-12-16 00:23:56,0,3,0,1292459039,0,1
579507,B04,com.apple.MobileSMS,1292459039,43,2010-12-16 00:23:59,0,3,0,1292459082,255,0
579508,B04,SpringBoard,1292459337,3,2010-12-16 00:28:57,0,3,0,1292459340,0,1
579509,B04,com.apple.MobileSMS,1292459340,9,2010-12-16 00:29:00,0,3,0,1292459349,0,0
579510,B04,SpringBoard,1292459349,16,2010-12-16 00:29:09,0,3,0,1292459365,147,0
579511,B04,com.apple.MobileSMS,1292459512,2,2010-12-16 00:31:52,0,3,0,1292459514,0,1
579512,B04,SpringBoard,1292459514,4,2010-12-16 00:31:54,0,3,0,1292459518,0,0
579513,B04,com.newtoyinc.WordsWithFriendsFree,1292459518,13,2010-12-16 00:31:58,0,3,0,1292459531,0,0
579514,B04,SpringBoard,1292459531,9,2010-12-16 00:32:11,0,3,0,1292459540,28,0
579515,B04,com.apple.MobileSMS,1292459568,2,2010-12-16 00:32:48,0,3,0,1292459570,0,0
579516,B04,SpringBoard,1292459570,1,2010-12-16 00:32:50,0,3,0,1292459571,0,0
579517,B04,com.apple.mobilesafari,1292459571,29,2010-12-16 00:32:51,0,3,0,1292459600,708,0
579518,B04,com.apple.MobileSMS,1292460308,3,2010-12-16 00:45:08,0,3,0,1292460311,503,1
579519,B04,SpringBoard,1292460814,15,2010-12-16 00:53:34,0,3,0,1292460829,2766,1
579520,B04,SpringBoard,1292463595,3,2010-12-16 01:39:55,1,3,0,1292463598,0,1
579521,B04,com.apple.MobileSMS,1292463598,17,2010-12-16 01:39:58,1,3,0,1292463615,0,0
579522,B04,SpringBoard,1292463615,15,2010-12-16 01:40:15,1,3,0,1292463630,297,0
579523,B04,SpringBoard,1292463927,3,2010-12-16 01:45:27,1,3,0,1292463930,0,1
579524,B04,com.apple.MobileSMS,1292463930,14,2010-12-16 01:45:30,1,3,0,1292463944,97,0
579525,B04,SpringBoard,1292464041,4,2010-12-16 01:47:21,1,3,0,1292464045,22,1
579526,B04,com.apple.MobileSMS,1292464067,15,2010-12-16 01:47:47,1,3,0,1292464082,130,0
579527,B04,com.apple.MobileSMS,1292464212,30,2010-12-16 01:50:12,1,3,0,1292464242,0,1
579528,B04,SpringBoard,1292464242,6,2010-12-16 01:50:42,1,3,0,1292464248,0,0
579529,B04,com.newtoyinc.WordsWithFriendsFree,1292464248,237,2010-12-16 01:50:48,1,3,0,1292464485,0,0
579530,B04,SpringBoard,1292464485,2,2010-12-16 01:54:45,1,3,0,1292464487,0,0
579531,B04,com.newtoyinc.WordsWithFriendsFree,1292464487,192,2010-12-16 01:54:47,1,3,0,1292464679,12,0
579532,B04,SpringBoard,1292464691,15,2010-12-16 01:58:11,1,3,0,1292464706,272,0
579533,B04,SpringBoard,1292464978,3,2010-12-16 02:02:58,2,3,0,1292464981,0,1
579534,B04,com.apple.MobileSMS,1292464981,24,2010-12-16 02:03:01,2,3,0,1292465005,0,0
579535,B04,SpringBoard,1292465005,27,2010-12-16 02:03:25,2,3,0,1292465032,62,0
579536,B04,com.apple.MobileSMS,1292465094,16,2010-12-16 02:04:54,2,3,0,1292465110,0,1
579537,B04,SpringBoard,1292465110,58,2010-12-16 02:05:10,2,3,0,1292465168,0,0
579538,B04,com.apple.MobileSMS,1292465168,35,2010-12-16 02:06:08,2,3,0,1292465203,1443,0
579539,B04,SpringBoard,1292466646,3,2010-12-16 02:30:46,2,3,0,1292466649,0,1
579540,B04,com.apple.mobilecal,1292466649,21,2010-12-16 02:30:49,2,3,0,1292466670,0,0
579541,B04,SpringBoard,1292466670,1,2010-12-16 02:31:10,2,3,0,1292466671,0,0
579542,B04,com.apple.mobilesafari,1292466671,10,2010-12-16 02:31:11,2,3,0,1292466681,0,0
579543,B04,SpringBoard,1292466681,4,2010-12-16 02:31:21,2,3,0,1292466685,0,0
579544,B04,edu.rice.iphone,1292466685,30,2010-12-16 02:31:25,2,3,0,1292466715,0,0
579545,B04,SpringBoard,1292466715,2,2010-12-16 02:31:55,2,3,0,1292466717,0,0
579546,B04,com.apple.mobilesafari,1292466717,152,2010-12-16 02:31:57,2,3,0,1292466869,0,0
579547,B04,SpringBoard,1292466869,5,2010-12-16 02:34:29,2,3,0,1292466874,258,0
579548,B04,com.apple.mobilecal,1292467132,3,2010-12-16 02:38:52,2,3,0,1292467135,0,1
579549,B04,SpringBoard,1292467135,3,2010-12-16 02:38:55,2,3,0,1292467138,0,0
579550,B04,com.apple.MobileSMS,1292467138,10,2010-12-16 02:38:58,2,3,0,1292467148,0,0
579551,B04,SpringBoard,1292467148,15,2010-12-16 02:39:08,2,3,0,1292467163,73,0
579552,B04,com.apple.mobilemail,1292467236,42,2010-12-16 02:40:36,2,3,0,1292467278,0,1
579553,B04,com.apple.mobilesafari,1292467278,45,2010-12-16 02:41:18,2,3,0,1292467323,0,0
579554,B04,SpringBoard,1292467323,9,2010-12-16 02:42:03,2,3,0,1292467332,0,0
579555,B04,com.facebook.Facebook,1292467332,176,2010-12-16 02:42:12,2,3,0,1292467508,0,0
579556,B04,SpringBoard,1292467508,4,2010-12-16 02:45:08,2,3,0,1292467512,67,0
579557,B04,com.newtoyinc.WordsWithFriendsFree,1292467579,140,2010-12-16 02:46:19,2,3,0,1292467719,0,1
579558,B04,SpringBoard,1292467719,8,2010-12-16 02:48:39,2,3,0,1292467727,0,0
579559,B04,com.apple.mobilemail,1292467727,13,2010-12-16 02:48:47,2,3,0,1292467740,0,0
579560,B04,com.apple.mobilesafari,1292467740,67,2010-12-16 02:49:00,2,3,0,1292467807,1446,0
579561,B04,SpringBoard,1292469253,4,2010-12-16 03:14:13,3,3,0,1292469257,0,1
579562,B04,com.apple.MobileSMS,1292469257,31,2010-12-16 03:14:17,3,3,0,1292469288,0,0
579563,B04,SpringBoard,1292469288,2,2010-12-16 03:14:48,3,3,0,1292469290,0,0
579564,B04,com.apple.mobileslideshow-Photos,1292469290,57,2010-12-16 03:14:50,3,3,0,1292469347,0,0
579565,B04,SpringBoard,1292469347,15,2010-12-16 03:15:47,3,3,0,1292469362,385,0
579566,B04,SpringBoard,1292469747,5,2010-12-16 03:22:27,3,3,0,1292469752,271,1
579567,B04,com.apple.MobileSMS,1292470023,2,2010-12-16 03:27:03,3,3,0,1292470025,0,1
579568,B04,SpringBoard,1292470025,3,2010-12-16 03:27:05,3,3,0,1292470028,0,0
579569,B04,com.apple.mobileslideshow-Photos,1292470028,3,2010-12-16 03:27:08,3,3,0,1292470031,0,0
579570,B04,com.apple.MobileSMS,1292470031,61,2010-12-16 03:27:11,3,3,0,1292470092,0,0
579571,B04,SpringBoard,1292470092,3,2010-12-16 03:28:12,3,3,0,1292470095,18,0
579572,B04,com.apple.MobileSMS,1292470113,6,2010-12-16 03:28:33,3,3,0,1292470119,0,0
579573,B04,SpringBoard,1292470119,2,2010-12-16 03:28:39,3,3,0,1292470121,0,0
579574,B04,com.apple.MobileSMS,1292470121,92,2010-12-16 03:28:41,3,3,0,1292470213,0,0
579575,B04,SpringBoard,1292470213,6,2010-12-16 03:30:13,3,3,0,1292470219,95,0
579576,B04,com.apple.MobileSMS,1292470314,18,2010-12-16 03:31:54,3,3,0,1292470332,0,1
579577,B04,SpringBoard,1292470332,15,2010-12-16 03:32:12,3,3,0,1292470347,18,0
579578,B04,com.apple.MobileSMS,1292470365,14,2010-12-16 03:32:45,3,3,0,1292470379,455,0
579579,B04,SpringBoard,1292470834,3,2010-12-16 03:40:34,3,3,0,1292470837,0,1
579580,B04,com.apple.mobileslideshow-Camera,1292470837,62,2010-12-16 03:40:37,3,3,0,1292470899,214,0
579581,B04,SpringBoard,1292471113,3,2010-12-16 03:45:13,3,3,0,1292471116,0,1
579582,B04,com.apple.MobileSMS,1292471116,20,2010-12-16 03:45:16,3,3,0,1292471136,0,0
579583,B04,SpringBoard,1292471136,28,2010-12-16 03:45:36,3,3,0,1292471164,2530,0
579584,B04,SpringBoard,1292473694,4,2010-12-16 04:28:14,4,3,0,1292473698,0,1
579585,B04,com.apple.MobileSMS,1292473698,7,2010-12-16 04:28:18,4,3,0,1292473705,0,0
579586,B04,SpringBoard,1292473705,5,2010-12-16 04:28:25,4,3,0,1292473710,0,0
579587,B04,com.apple.MobileSMS,1292473710,37,2010-12-16 04:28:30,4,3,0,1292473747,0,0
579588,B04,SpringBoard,1292473747,3,2010-12-16 04:29:07,4,3,0,1292473750,0,0
579589,B04,com.apple.mobilemail,1292473750,10,2010-12-16 04:29:10,4,3,0,1292473760,0,0
579590,B04,SpringBoard,1292473760,2,2010-12-16 04:29:20,4,3,0,1292473762,0,0
579591,B04,com.apple.mobilecal,1292473762,20,2010-12-16 04:29:22,4,3,0,1292473782,0,0
579592,B04,SpringBoard,1292473782,14,2010-12-16 04:29:42,4,3,0,1292473796,0,0
579593,B04,com.apple.mobilesafari,1292473796,100,2010-12-16 04:29:56,4,3,0,1292473896,0,0
579594,B04,SpringBoard,1292473896,1,2010-12-16 04:31:36,4,3,0,1292473897,877,0
579595,B04,com.apple.mobilesafari,1292474774,2,2010-12-16 04:46:14,4,3,0,1292474776,0,1
579596,B04,SpringBoard,1292474776,2,2010-12-16 04:46:16,4,3,0,1292474778,0,0
579597,B04,com.apple.MobileSMS,1292474778,66,2010-12-16 04:46:18,4,3,0,1292474844,1247,0
579598,B04,SpringBoard,1292476091,3,2010-12-16 05:08:11,5,3,0,1292476094,0,1
579599,B04,com.apple.MobileSMS,1292476094,10,2010-12-16 05:08:14,5,3,0,1292476104,0,0
579600,B04,SpringBoard,1292476104,626,2010-12-16 05:08:24,5,3,0,1292476730,0,0
579601,B04,com.apple.MobileSMS,1292476730,20,2010-12-16 05:18:50,5,3,0,1292476750,194,0
579602,B04,com.apple.MobileSMS,1292476944,31,2010-12-16 05:22:24,5,3,0,1292476975,0,1
579603,B04,SpringBoard,1292476975,2,2010-12-16 05:22:55,5,3,0,1292476977,0,0
579604,B04,com.apple.mobilemail,1292476977,7,2010-12-16 05:22:57,5,3,0,1292476984,37438,0
579605,B04,SpringBoard,1292514422,3,2010-12-16 15:47:02,15,3,0,1292514425,811,1
579606,B04,com.apple.mobilephone,1292515236,4,2010-12-16 16:00:36,16,3,0,1292515240,0,1
579607,B04,SpringBoard,1292515240,7,2010-12-16 16:00:40,16,3,0,1292515247,0,0
579608,B04,com.groupon.grouponapp,1292515247,96,2010-12-16 16:00:47,16,3,0,1292515343,0,0
579609,B04,SpringBoard,1292515343,13,2010-12-16 16:02:23,16,3,0,1292515356,0,0
579610,B04,com.groupon.grouponapp,1292515356,42,2010-12-16 16:02:36,16,3,0,1292515398,0,0
579611,B04,SpringBoard,1292515398,4,2010-12-16 16:03:18,16,3,0,1292515402,0,0
579612,B04,com.livingsocial.deals,1292515402,43,2010-12-16 16:03:22,16,3,0,1292515445,691,0
579613,B04,com.apple.mobilesafari,1292516136,85,2010-12-16 16:15:36,16,3,0,1292516221,0,1
579614,B04,SpringBoard,1292516221,1,2010-12-16 16:17:01,16,3,0,1292516222,0,0
579615,B04,com.apple.mobilemail,1292516222,177,2010-12-16 16:17:02,16,3,0,1292516399,0,0
579616,B04,SpringBoard,1292516399,5,2010-12-16 16:19:59,16,3,0,1292516404,0,0
579617,B04,com.newtoyinc.WordsWithFriendsFree,1292516404,143,2010-12-16 16:20:04,16,3,0,1292516547,0,0
579618,B04,SpringBoard,1292516547,6,2010-12-16 16:22:27,16,3,0,1292516553,0,0
579619,B04,com.voxilate.ptt,1292516553,6,2010-12-16 16:22:33,16,3,0,1292516559,0,0
579620,B04,SpringBoard,1292516559,9,2010-12-16 16:22:39,16,3,0,1292516568,0,0
579621,B04,com.weather.TWC,1292516568,119,2010-12-16 16:22:48,16,3,0,1292516687,0,0
579622,B04,SpringBoard,1292516687,7,2010-12-16 16:24:47,16,3,0,1292516694,0,0
579623,B04,com.facebook.Facebook,1292516694,114,2010-12-16 16:24:54,16,3,0,1292516808,2,0
579624,B04,SpringBoard,1292516810,15,2010-12-16 16:26:50,16,3,0,1292516825,1248,0
579625,B04,SpringBoard,1292518073,3,2010-12-16 16:47:53,16,3,0,1292518076,0,1
579626,B04,com.newtoyinc.WordsWithFriendsFree,1292518076,36,2010-12-16 16:47:56,16,3,0,1292518112,0,0
579627,B04,SpringBoard,1292518112,36,2010-12-16 16:48:32,16,3,0,1292518148,293,0
